X,Y,id,OBJECTID,xcoord,ycoord
1923021.36848674,558369.258872066,"14",,1923021.36848674,558369.258872066
1923025.98077157,558357.19776124,"15",,1923025.98077157,558357.19776124
1922998.35605782,558376.837054296,"16",,1922998.35605782,558376.837054296
1922988.41614545,558386.559690501,"17",,1922988.41614545,558386.559690501
1923009.38137805,558374.381392406,"18",,1923009.38137805,558374.381392406
1922998.80904806,558370.250256661,"19",,1922998.80904806,558370.250256661
1923205.33606079,558199.585033432,"0",,1923205.33606079,558199.585033432
1923094.29221916,558277.339401238,"1",,1923094.29221916,558277.339401238
1923108.49022702,558259.991930402,"2",,1923108.49022702,558259.991930402
1923214.9356037,558195.178302912,"3",,1923214.9356037,558195.178302912
1923094.50547181,558272.446382336,"4",,1923094.50547181,558272.446382336
1923182.94231263,558215.613331705,"5",,1923182.94231263,558215.613331705
1923156.11627652,558226.998475404,"6",,1923156.11627652,558226.998475404
1923165.26988247,558215.954934564,"7",,1923165.26988247,558215.954934564
1923230.43578502,558159.375112234,"8",,1923230.43578502,558159.375112234
1923172.34044691,558212.243327491,"9",,1923172.34044691,558212.243327491
1923068.3995086,558296.293633645,"10",,1923068.3995086,558296.293633645
1923145.37852707,558232.022294157,"11",,1923145.37852707,558232.022294157
1923193.5182457,558205.951162325,"12",,1923193.5182457,558205.951162325
1923092.48245233,558285.251392525,"13",,1923092.48245233,558285.251392525
1923168.31532975,558213.541815844,"14",,1923168.31532975,558213.541815844
1923156.23470994,558238.207622774,"15",,1923156.23470994,558238.207622774
1923181.92187228,558210.074391584,"16",,1923181.92187228,558210.074391584
1923199.01591218,558207.249675777,"17",,1923199.01591218,558207.249675777
1923093.23142574,558292.845232989,"18",,1923093.23142574,558292.845232989
1923155.15239729,558232.463498635,"19",,1923155.15239729,558232.463498635
1962352.03141611,541354.865822096,"0",,1962352.03141611,541354.865822096
1962343.92152212,541381.762274245,"1",,1962343.92152212,541381.762274245
1962342.549649,541380.049227116,"2",,1962342.549649,541380.049227116
1962363.86553104,541362.620382286,"3",,1962363.86553104,541362.620382286
1962351.97871672,541372.45828374,"4",,1962351.97871672,541372.45828374
1962363.29305396,541353.924638136,"5",,1962363.29305396,541353.924638136
1962351.55677417,541352.592682087,"6",,1962351.55677417,541352.592682087
1962359.64800506,541350.025409509,"7",,1962359.64800506,541350.025409509
1962351.31575641,541348.497147523,"8",,1962351.31575641,541348.497147523
1962353.26368037,541362.633692321,"9",,1962353.26368037,541362.633692321
1962358.25249993,541358.427057451,"10",,1962358.25249993,541358.427057451
1962362.16155699,541370.160853183,"11",,1962362.16155699,541370.160853183
1962366.84988971,541352.794240237,"12",,1962366.84988971,541352.794240237
1962345.2134219,541360.22180066,"13",,1962345.2134219,541360.22180066
1962356.52754508,541373.062408222,"14",,1962356.52754508,541373.062408222
1962353.67514694,541349.956951051,"15",,1962353.67514694,541349.956951051
1962351.43680055,541384.103083858,"16",,1962351.43680055,541384.103083858
1962336.95752062,541380.714469236,"17",,1962336.95752062,541380.714469236
1962340.19067658,541380.382903122,"18",,1962340.19067658,541380.382903122
1962365.18417692,541350.522910031,"19",,1962365.18417692,541350.522910031
1962594.18247678,540751.880841719,"0",,1962594.18247678,540751.880841719
1962581.34288668,540714.810162685,"1",,1962581.34288668,540714.810162685
1962601.03466731,540707.338575013,"2",,1962601.03466731,540707.338575013
1962563.23764952,540754.466737588,"3",,1962563.23764952,540754.466737588
1962588.79080509,540797.384335249,"4",,1962588.79080509,540797.384335249
1962569.20024079,540833.259435342,"5",,1962569.20024079,540833.259435342
1962593.93685832,540669.31001057,"6",,1962593.93685832,540669.31001057
1962551.04621846,540781.451013335,"7",,1962551.04621846,540781.451013335
1962574.6633987,540720.363199758,"8",,1962574.6633987,540720.363199758
1962563.93238452,540790.653789093,"9",,1962563.93238452,540790.653789093
1962581.1686221,540838.745213969,"10",,1962581.1686221,540838.745213969
1962605.74524865,540721.743507856,"11",,1962605.74524865,540721.743507856
1962588.87305488,540711.747362159,"12",,1962588.87305488,540711.747362159
1962570.86611182,540716.128191345,"13",,1962570.86611182,540716.128191345
1962595.42301657,540782.127502357,"14",,1962595.42301657,540782.127502357
1962576.24886281,540805.441868947,"15",,1962576.24886281,540805.441868947
1962559.01850043,540801.603063197,"16",,1962559.01850043,540801.603063197
1962600.37164049,540760.441552217,"17",,1962600.37164049,540760.441552217
1962583.67921671,540770.048213946,"18",,1962583.67921671,540770.048213946
1962586.30842201,540762.444072436,"19",,1962586.30842201,540762.444072436
1952759.16977367,557911.280930532,"0",,1952759.16977367,557911.280930532
1952701.95038506,557925.633622018,"1",,1952701.95038506,557925.633622018
1952707.04194068,557931.110497863,"2",,1952707.04194068,557931.110497863
1952718.2144198,557908.510555848,"3",,1952718.2144198,557908.510555848
1952680.0845105,557941.341480693,"4",,1952680.0845105,557941.341480693
1952729.89129951,557914.73173143,"5",,1952729.89129951,557914.73173143
1952711.4604167,557900.17219591,"6",,1952711.4604167,557900.17219591
1952726.66772619,557914.980635216,"7",,1952726.66772619,557914.980635216
1952681.98631436,557944.89220321,"8",,1952681.98631436,557944.89220321
1952719.58001767,557896.710430104,"9",,1952719.58001767,557896.710430104
1952738.40325076,557921.961188581,"10",,1952738.40325076,557921.961188581
1952713.50929285,557911.206000378,"11",,1952713.50929285,557911.206000378
1952746.92006877,557915.632053058,"12",,1952746.92006877,557915.632053058
1952745.7366708,557924.162882616,"13",,1952745.7366708,557924.162882616
1952679.0472792,557928.009450057,"14",,1952679.0472792,557928.009450057
1952698.25016274,557918.782753079,"15",,1952698.25016274,557918.782753079
1952706.98361067,557904.126867934,"16",,1952706.98361067,557904.126867934
1952719.72255404,557916.996501257,"17",,1952719.72255404,557916.996501257
1952684.01736732,557951.495501561,"18",,1952684.01736732,557951.495501561
1952710.77038189,557927.831337134,"19",,1952710.77038189,557927.831337134
1958890.53672543,549538.644134087,"0",,1958890.53672543,549538.644134087
1958896.86270718,549528.972875615,"1",,1958896.86270718,549528.972875615
1958895.67593429,549540.486098346,"2",,1958895.67593429,549540.486098346
1958893.75776288,549533.383510361,"3",,1958893.75776288,549533.383510361
1958899.21296531,549523.747453676,"4",,1958899.21296531,549523.747453676
1958902.91022581,549514.689112788,"5",,1958902.91022581,549514.689112788
1958900.43733357,549519.830227683,"6",,1958900.43733357,549519.830227683
1958889.56350713,549541.922347589,"7",,1958889.56350713,549541.922347589
1958898.54530628,549536.346924515,"8",,1958898.54530628,549536.346924515
1958885.53925792,549548.003342394,"9",,1958885.53925792,549548.003342394
1958890.8044179,549546.581291573,"10",,1958890.8044179,549546.581291573
1958893.35693196,549537.402338646,"11",,1958893.35693196,549537.402338646
1958906.69900413,549518.561266713,"12",,1958906.69900413,549518.561266713
1958892.90050508,549545.481474173,"13",,1958892.90050508,549545.481474173
1958899.20473833,549531.401339584,"14",,1958899.20473833,549531.401339584
1958890.18961905,549552.353987447,"15",,1958890.18961905,549552.353987447
1958903.79275223,549524.904335463,"16",,1958903.79275223,549524.904335463
1958885.2427492,549551.475928027,"17",,1958885.2427492,549551.475928027
1958905.45842445,549516.097339582,"18",,1958905.45842445,549516.097339582
1958887.32286318,549545.566388452,"19",,1958887.32286318,549545.566388452
2037615.02517398,487554.419908703,"0",,2037615.02517398,487554.419908703
2037617.65562142,487543.043309487,"1",,2037617.65562142,487543.043309487
2037615.43838765,487531.963589293,"2",,2037615.43838765,487531.963589293
2037601.64479946,487549.817049866,"3",,2037601.64479946,487549.817049866
2037610.30936317,487539.403260507,"4",,2037610.30936317,487539.403260507
2037609.24336004,487544.14003979,"5",,2037609.24336004,487544.14003979
2037611.21461573,487541.426909891,"6",,2037611.21461573,487541.426909891
2037625.70719884,487531.17015607,"7",,2037625.70719884,487531.17015607
2037618.99337931,487538.483535281,"8",,2037618.99337931,487538.483535281
2037628.68634187,487525.179058818,"9",,2037628.68634187,487525.179058818
2037628.45375305,487521.718649602,"10",,2037628.45375305,487521.718649602
2037629.21085434,487530.327840217,"11",,2037629.21085434,487530.327840217
2037618.73294181,487530.000987783,"12",,2037618.73294181,487530.000987783
2037612.54135904,487537.725962956,"13",,2037612.54135904,487537.725962956
2037612.62894634,487535.501357463,"14",,2037612.62894634,487535.501357463
2037630.26363333,487522.963120379,"15",,2037630.26363333,487522.963120379
2037622.23484186,487529.110857179,"16",,2037622.23484186,487529.110857179
2037618.63204603,487544.933851242,"17",,2037618.63204603,487544.933851242
2037605.73154773,487552.633030012,"18",,2037605.73154773,487552.633030012
2037625.29155661,487525.616601971,"19",,2037625.29155661,487525.616601971
2025470.71015443,498105.973295107,"0",,2025470.71015443,498105.973295107
2025462.81068256,498121.902208067,"1",,2025462.81068256,498121.902208067
2025484.92905242,498104.924685582,"2",,2025484.92905242,498104.924685582
2025459.62044708,498111.597742446,"3",,2025459.62044708,498111.597742446
2025469.15157162,498121.94220116,"4",,2025469.15157162,498121.94220116
2025474.83030355,498102.781303727,"5",,2025474.83030355,498102.781303727
2025465.39713898,498130.376174729,"6",,2025465.39713898,498130.376174729
2025481.68560316,498110.734472155,"7",,2025481.68560316,498110.734472155
2025453.10665284,498123.742107195,"8",,2025453.10665284,498123.742107195
2025477.27003693,498097.236836719,"9",,2025477.27003693,498097.236836719
2025463.14692745,498125.977536246,"10",,2025463.14692745,498125.977536246
2025474.04047965,498106.136247723,"11",,2025474.04047965,498106.136247723
2025463.60404842,498107.775528279,"12",,2025463.60404842,498107.775528279
2025484.05318613,498110.734023101,"13",,2025484.05318613,498110.734023101
2025473.91125597,498096.498697909,"14",,2025473.91125597,498096.498697909
2025471.10488901,498124.37739176,"15",,2025471.10488901,498124.37739176
2025476.36034532,498116.720368403,"16",,2025476.36034532,498116.720368403
2025456.53980686,498123.181396314,"17",,2025456.53980686,498123.181396314
2025466.81176267,498105.1212846,"18",,2025466.81176267,498105.1212846
2025456.93912033,498118.421417774,"19",,2025456.93912033,498118.421417774
2013259.50358358,509153.198946187,"0",,2013259.50358358,509153.198946187
2013249.78798744,509155.86751653,"1",,2013249.78798744,509155.86751653
2013271.91355059,509148.957310766,"2",,2013271.91355059,509148.957310766
2013259.26466196,509155.42807238,"3",,2013259.26466196,509155.42807238
2013264.0777358,509149.747966147,"4",,2013264.0777358,509149.747966147
2013264.01682284,509153.053625416,"5",,2013264.01682284,509153.053625416
2013265.95615878,509150.634320925,"6",,2013265.95615878,509150.634320925
2013252.51686394,509154.259713414,"7",,2013252.51686394,509154.259713414
2013252.04106683,509158.179407045,"8",,2013252.04106683,509158.179407045
2013254.98509522,509153.627244999,"9",,2013254.98509522,509153.627244999
2013269.17380946,509147.943119693,"10",,2013269.17380946,509147.943119693
2013268.87243293,509150.154620679,"11",,2013268.87243293,509150.154620679
2013253.42463514,509156.107910077,"12",,2013253.42463514,509156.107910077
2013247.76838986,509156.766053068,"13",,2013247.76838986,509156.766053068
2013257.09537569,509154.686621431,"14",,2013257.09537569,509154.686621431
2013261.66333738,509153.224076515,"15",,2013261.66333738,509153.224076515
2013273.93889348,509147.659024687,"16",,2013273.93889348,509147.659024687
2013261.67190743,509150.902477185,"17",,2013261.67190743,509150.902477185
2013271.57734588,509146.975892642,"18",,2013271.57734588,509146.975892642
2013257.32064845,509152.294983287,"19",,2013257.32064845,509152.294983287
2010623.11471624,510551.52030327,"0",,2010623.11471624,510551.52030327
2010628.40276475,510540.767143145,"1",,2010628.40276475,510540.767143145
2010640.17561795,510550.404365626,"2",,2010640.17561795,510550.404365626
2010640.18058533,510544.073141781,"3",,2010640.18058533,510544.073141781
2010631.32617445,510541.027453223,"4",,2010631.32617445,510541.027453223
2010615.88350185,510548.774977395,"5",,2010615.88350185,510548.774977395
2010615.52555187,510552.062888266,"6",,2010615.52555187,510552.062888266
2010642.41992718,510534.83035015,"7",,2010642.41992718,510534.83035015
2010642.17875869,510555.719709618,"8",,2010642.17875869,510555.719709618
2010633.8826191,510545.381967183,"9",,2010633.8826191,510545.381967183
2010642.61625638,510537.437143666,"10",,2010642.61625638,510537.437143666
2010633.66645196,510536.705616982,"11",,2010633.66645196,510536.705616982
2010628.23568494,510545.940885683,"12",,2010628.23568494,510545.940885683
2010642.51739886,510551.766275042,"13",,2010642.51739886,510551.766275042
2010633.04892756,510556.477169383,"14",,2010633.04892756,510556.477169383
2010631.37132773,510550.012040308,"15",,2010631.37132773,510550.012040308
2010636.05474772,510543.756025192,"16",,2010636.05474772,510543.756025192
2010620.70835734,510545.604290526,"17",,2010620.70835734,510545.604290526
2010613.63672177,510557.504699057,"18",,2010613.63672177,510557.504699057
2010639.1342354,510555.396680289,"19",,2010639.1342354,510555.396680289
2009854.60755596,510932.322748159,"0",,2009854.60755596,510932.322748159
2009836.68549019,510916.503675469,"1",,2009836.68549019,510916.503675469
2009793.42712059,510975.308921889,"2",,2009793.42712059,510975.308921889
2009814.39709847,510962.99779348,"3",,2009814.39709847,510962.99779348
2009791.88374952,510962.439144462,"4",,2009791.88374952,510962.439144462
2009803.25548455,510924.007589031,"5",,2009803.25548455,510924.007589031
2009829.33887815,510967.656882947,"6",,2009829.33887815,510967.656882947
2009839.86156263,510938.104043194,"7",,2009839.86156263,510938.104043194
2009812.86801356,510933.653694433,"8",,2009812.86801356,510933.653694433
2009763.54492087,510951.108121293,"9",,2009763.54492087,510951.108121293
2009840.50614735,510970.462104716,"10",,2009840.50614735,510970.462104716
2009840.16739744,510930.05700444,"11",,2009840.16739744,510930.05700444
2009860.42067008,510925.530177918,"12",,2009860.42067008,510925.530177918
2009834.59385113,510946.851860152,"13",,2009834.59385113,510946.851860152
2009746.40955982,510946.38525525,"14",,2009746.40955982,510946.38525525
2009801.23262333,510940.722075525,"15",,2009801.23262333,510940.722075525
2009847.2906554,510935.066271307,"16",,2009847.2906554,510935.066271307
2009835.87496871,510956.216694,"17",,2009835.87496871,510956.216694
2009827.69666578,510923.07480283,"18",,2009827.69666578,510923.07480283
2009767.55788732,510951.220935157,"19",,2009767.55788732,510951.220935157
