X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.834075097237,34.0235578560483,1922966.148358230013400,558395.908637769054621,"18",,1922966.148358230013400,558395.908637769054621
-118.833654044424,34.0232762384254,1923004.776161639951169,558364.349222659948282,"19",,1923004.776161639951169,558364.349222659948282
-118.833697703041,34.023421600413,1923000.877732649911195,558380.506106080953032,"0",,1923000.877732649911195,558380.506106080953032
-118.83423332719,34.0238318326564,1922951.787046310026199,558426.419186800019816,"1",,1922951.787046310026199,558426.419186800019816
-118.834111580415,34.0236321645785,1922962.847304800059646,558404.178843138040975,"2",,1922962.847304800059646,558404.178843138040975
-118.833826909266,34.0235509085049,1922989.063686609966680,558394.947844151989557,"3",,1922989.063686609966680,558394.947844151989557
-118.833945950834,34.0235173154852,1922978.038532889913768,558391.312942427000962,"4",,1922978.038532889913768,558391.312942427000962
-118.834039675805,34.0236243934259,1922969.480989689938724,558403.261766804964282,"5",,1922969.480989689938724,558403.261766804964282
-118.833811175309,34.0235032313832,1922990.472947820089757,558389.647479973034933,"6",,1922990.472947820089757,558389.647479973034933
-118.834005464991,34.0235857213761,1922972.604979830095544,558398.946076098014601,"7",,1922972.604979830095544,558398.946076098014601
-118.834149676046,34.0237908755013,1922959.475029509980232,558421.812133688945323,"8",,1922959.475029509980232,558421.812133688945323
-118.834013215439,34.0236942625395,1922971.989072859985754,558410.991317598964088,"9",,1922971.989072859985754,558410.991317598964088
-118.834189818353,34.0237535415096,1922955.733277810038999,558417.701843771967106,"10",,1922955.733277810038999,558417.701843771967106
-118.833964747119,34.0236307275885,1922976.406949129886925,558403.906928622978739,"11",,1922976.406949129886925,558403.906928622978739
-118.833776465005,34.0235080765485,1922993.683122989954427,558390.158309731981717,"12",,1922993.683122989954427,558390.158309731981717
-118.834046486974,34.0237129199452,1922968.933414109982550,558413.086279785959050,"13",,1922968.933414109982550,558413.086279785959050
-118.833768149108,34.02337512604,1922994.328824409982190,558375.405170514015481,"14",,1922994.328824409982190,558375.405170514015481
-118.833754060881,34.0235003103772,1922995.745140769984573,558389.279728324967436,"15",,1922995.745140769984573,558389.279728324967436
-118.8338565373,34.0235169045139,1922986.296061400091276,558391.198847517953254,"16",,1922986.296061400091276,558391.198847517953254
-118.834079093531,34.0237204317251,1922965.928913000039756,558413.944469150039367,"17",,1922965.928913000039756,558413.944469150039367
-118.834239000077,34.0237419686636,1922951.180392900016159,558416.455890628974885,"18",,1922951.180392900016159,558416.455890628974885
-118.833991917111,34.0236305735055,1922973.897489780094475,558403.910657909000292,"19",,1922973.897489780094475,558403.910657909000292
-118.833622896525,34.023294972744,1923007.670109929982573,558366.403360298951156,"0",,1923007.670109929982573,558366.403360298951156
-118.833555773697,34.0232788437905,1923013.854509110096842,558364.562937463051639,"1",,1923013.854509110096842,558364.562937463051639
-118.833734548196,34.0234470263027,1922997.498237849911675,558383.354551473981701,"2",,1922997.498237849911675,558383.354551473981701
-118.833803591879,34.0233295047528,1922991.013477450003847,558370.372045513009652,"3",,1922991.013477450003847,558370.372045513009652
-118.833804001186,34.0233861867545,1922991.027829159982502,558376.659483255003579,"4",,1922991.027829159982502,558376.659483255003579
-118.833752464246,34.0234000415394,1922995.800346940057352,558378.156762583996169,"5",,1922995.800346940057352,558378.156762583996169
-118.833704397905,34.0233025108147,1923000.149855799973011,558367.301907571032643,"6",,1923000.149855799973011,558367.301907571032643
-118.833842419927,34.0233215493292,1922987.420132769970223,558369.519384069018997,"7",,1922987.420132769970223,558369.519384069018997
-118.833806112388,34.0233017760497,1922990.755178230116144,558367.298330064979382,"8",,1922990.755178230116144,558367.298330064979382
-118.83373053481,34.0233555394652,1922997.784728829981759,558373.203827069955878,"9",,1922997.784728829981759,558373.203827069955878
-118.833632900657,34.0232287824361,1923006.685272180009633,558359.069244827958755,"10",,1923006.685272180009633,558359.069244827958755
-118.833846644926,34.0233413055344,1922987.048105349997059,558371.713964255992323,"11",,1922987.048105349997059,558371.713964255992323
-118.833659772104,34.0233703339925,1923004.333736330037937,558374.790618323953822,"12",,1923004.333736330037937,558374.790618323953822
-118.833713753395,34.0234000917765,1922999.375590709969401,558378.132679819012992,"13",,1922999.375590709969401,558378.132679819012992
-118.833636436577,34.0233566924417,1923006.476374709978700,558373.259633237030357,"14",,1923006.476374709978700,558373.259633237030357
-118.833575359851,34.0232450991155,1923012.014557929942384,558360.835005171014927,"15",,1923012.014557929942384,558360.835005171014927
-118.833732366817,34.0233762801167,1922997.634613200090826,558375.505767678027041,"16",,1922997.634613200090826,558375.505767678027041
-118.833604881898,34.0232212889431,1923009.266097970074043,558358.216611010953784,"17",,1923009.266097970074043,558358.216611010953784
-118.83359080618,34.0232619807761,1923010.603515960043296,558362.719336849055253,"18",,1923010.603515960043296,558362.719336849055253
-118.833606973805,34.023240215368,1923009.090306790079921,558360.317517900024541,"19",,1923009.090306790079921,558360.317517900024541
-117.725050341182,33.48082766076,2025558.850636869901791,497908.146311443008017,"0",,2025558.850636869901791,497908.146311443008017
-117.725005896759,33.4805399526656,2025563.069419539999217,497876.241869196994230,"1",,2025563.069419539999217,497876.241869196994230
-117.725006222749,33.4805098726591,2025563.048244900070131,497872.904981220024638,"2",,2025563.048244900070131,497872.904981220024638
-117.725029377618,33.4805518996302,2025560.883051570039243,497877.561186555016320,"3",,2025560.883051570039243,497877.561186555016320
-117.7250434947,33.4807406939226,2025559.513462150003761,497898.500735033012461,"4",,2025559.513462150003761,497898.500735033012461
-117.725153736879,33.4809555315077,2025549.200387310003862,497922.304853774025105,"5",,2025549.200387310003862,497922.304853774025105
-117.725120271044,33.4809165891207,2025552.323115260107443,497917.993443201994523,"6",,2025552.323115260107443,497917.993443201994523
-117.725032816968,33.4806995389245,2025560.518533210037276,497893.938085508008953,"7",,2025560.518533210037276,497893.938085508008953
-117.725141730302,33.4808344174257,2025550.353231990011409,497908.872600997972768,"8",,2025550.353231990011409,497908.872600997972768
-117.724753368798,33.4805591101082,2025586.538189599988982,497878.431274826987647,"9",,2025586.538189599988982,497878.431274826987647
-117.724849516031,33.4805299016185,2025577.609370320104063,497875.166678027017042,"10",,2025577.609370320104063,497875.166678027017042
-117.725129547201,33.4808584584739,2025551.478456530021504,497911.542595126025844,"11",,2025551.478456530021504,497911.542595126025844
-117.724899623958,33.4805375126477,2025572.949107469990849,497875.998227717995178,"12",,2025572.949107469990849,497875.998227717995178
-117.724737163932,33.480515266661,2025588.057886169990525,497873.571802695980296,"13",,2025588.057886169990525,497873.571802695980296
-117.725093144271,33.4809007638965,2025554.849566000048071,497916.244831695978064,"14",,2025554.849566000048071,497916.244831695978064
-117.724937808623,33.4807398481931,2025569.338101669913158,497898.433796553988941,"15",,2025569.338101669913158,497898.433796553988941
-117.72480952275,33.4806274627597,2025581.297451690072194,497885.999409838987049,"16",,2025581.297451690072194,497885.999409838987049
-117.724946751358,33.4808306072199,2025568.479251489974558,497908.499510360008571,"17",,2025568.479251489974558,497908.499510360008571
-117.725150307403,33.4808008602545,2025549.566100209951401,497905.147890643973369,"18",,2025549.566100209951401,497905.147890643973369
-117.724954981049,33.4805839706136,2025567.789100080030039,497881.137773839989677,"19",,2025567.789100080030039,497881.137773839989677
-117.595185320116,33.3866754687789,2037672.889930729987100,487504.502773577987682,"0",,2037672.889930729987100,487504.502773577987682
-117.595066719322,33.3864563046782,2037684.025049610063434,487480.234708526986651,"1",,2037684.025049610063434,487480.234708526986651
-117.595220698576,33.3866297913282,2037669.617961409967393,487499.422379920026287,"2",,2037669.617961409967393,487499.422379920026287
-117.59515895079,33.3866042574542,2037675.375718330033123,487496.612974065006711,"3",,2037675.375718330033123,487496.612974065006711
-117.595087866522,33.3865798517463,2037682.001843079924583,487493.932222594972700,"4",,2037682.001843079924583,487493.932222594972700
-117.595053436256,33.3865934868652,2037685.199887390015647,487495.457714525982738,"5",,2037685.199887390015647,487495.457714525982738
-117.595139342972,33.3866393592618,2037677.184769870014861,487500.514270921004936,"6",,2037677.184769870014861,487500.514270921004936
-117.595086592798,33.3865989098063,2037682.111861439887434,487496.046867079974618,"7",,2037682.111861439887434,487496.046867079974618
-117.595238707584,33.3866009173383,2037667.954912269953638,487496.212553896999452,"8",,2037667.954912269953638,487496.212553896999452
-117.595169319087,33.3866228709873,2037674.402511310065165,487498.673942197987344,"9",,2037674.402511310065165,487498.673942197987344
-117.595118451859,33.386566563686,2037679.161458340007812,487492.446673273982015,"10",,2037679.161458340007812,487492.446673273982015
-117.595207336192,33.3865828966813,2037670.882436149986461,487494.225225756992586,"11",,2037670.882436149986461,487494.225225756992586
-117.595159557639,33.3865648770685,2037675.336838870076463,487492.244163903989829,"12",,2037675.336838870076463,487492.244163903989829
-117.595078227819,33.3866272470715,2037682.877656640019268,487499.193539641972166,"13",,2037682.877656640019268,487499.193539641972166
-117.595029786243,33.3865794545805,2037687.407068149885163,487493.909938670985866,"14",,2037687.407068149885163,487493.909938670985866
-117.59509640978,33.3864766863225,2037681.252894270000979,487482.484574066009372,"15",,2037681.252894270000979,487482.484574066009372
-117.595188629282,33.3865978979164,2037672.616630390053615,487495.896368146000896,"16",,2037672.616630390053615,487495.896368146000896
-117.595133437533,33.386527586908,2037677.784282069886103,487488.117246592999436,"17",,2037677.784282069886103,487488.117246592999436
-117.595101775031,33.3866252409363,2037680.687211580108851,487498.962165747012477,"18",,2037680.687211580108851,487498.962165747012477
-117.595123396822,33.3865472793213,2037678.709888709941879,487490.305547995027155,"19",,2037678.709888709941879,487490.305547995027155
-118.406222286635,33.8707309443349,1962413.117139979964122,541200.128855959977955,"0",,1962413.117139979964122,541200.128855959977955
-118.406289277342,33.8707168577236,1962406.912350510014221,541198.591372097958811,"1",,1962406.912350510014221,541198.591372097958811
-118.406337966291,33.8710210689483,1962402.543700679903850,541232.353754809009843,"2",,1962402.543700679903850,541232.353754809009843
-118.406400106757,33.8709229908584,1962396.750041170045733,541221.497835405054502,"3",,1962396.750041170045733,541221.497835405054502
-118.406426462395,33.8708601946133,1962394.283264409983531,541214.542116440949030,"4",,1962394.283264409983531,541214.542116440949030
-118.406157986681,33.8706884049653,1962419.047578759957105,541195.386198146035895,"5",,1962419.047578759957105,541195.386198146035895
-118.406421219705,33.8709861855478,1962394.824863059911877,541228.515509622055106,"6",,1962394.824863059911877,541228.515509622055106
-118.406391405751,33.8709694722594,1962397.575965930009261,541226.650459764990956,"7",,1962397.575965930009261,541226.650459764990956
-118.406392227479,33.8707540538751,1962397.403325279941782,541202.755807276000269,"8",,1962397.403325279941782,541202.755807276000269
-118.406374590022,33.8708978640877,1962399.099763950100169,541218.701140720047988,"9",,1962399.099763950100169,541218.701140720047988
-118.406387288433,33.8709440697944,1962397.945537359919399,541223.831189363030717,"10",,1962397.945537359919399,541223.831189363030717
-118.406282804641,33.8706326626155,1962407.473503869958222,541189.249735545949079,"11",,1962407.473503869958222,541189.249735545949079
-118.406238115814,33.87085580284,1962411.708481719950214,541213.984517017030157,"12",,1962411.708481719950214,541213.984517017030157
